"tank","species","length_µm","length_mm","treatment","temperature"
"E2","A_d",2840.32,2.84032,"3HW","25"
"E2","B_f",1360.219,1.360219,"3HW","25"
"E2","A_d",3174.562,3.174562,"3HW","25"
"E2","B_f",1074.378,1.074378,"3HW","25"
"E2","A_d",3305.314,3.305314,"3HW","25"
"E2","B_f",1676.855,1.676855,"3HW","25"
"E2","A_d",3697.471,3.697471,"3HW","25"
"E2","B_f",1629.629,1.629629,"3HW","25"
"E2","A_d",4118.526,4.118526,"3HW","25"
"E2","B_f",1108.883,1.108883,"3HW","25"
"E2","A_d",1569.941,1.569941,"3HW","25"
"E2","B_f",1625.503,1.625503,"3HW","25"
"E2","A_d",2402.416,2.402416,"3HW","25"
"E2","B_f",1616.249,1.616249,"3HW","25"
"E2","A_d",2848.996,2.848996,"3HW","25"
"E2","B_f",5898.3,5.8983,"3HW","25"
"E2","A_d",1578.009,1.578009,"3HW","25"
"E2","B_f",1658.733,1.658733,"3HW","25"
"E2","A_d",3617.159,3.617159,"3HW","25"
"E2","B_f",4183.932,4.183932,"3HW","25"
"E2","A_d",3000.412,3.000412,"3HW","25"
"E2","B_f",1367.728,1.367728,"3HW","25"
"E2","A_d",2387.987,2.387987,"3HW","25"
"E2","B_f",606.023,0.606023,"3HW","25"
"E2","A_d",3495.251,3.495251,"3HW","25"
"E2","B_f",1770.626,1.770626,"3HW","25"
"E2","A_d",2984.048,2.984048,"3HW","25"
"E2","B_f",1807.942,1.807942,"3HW","25"
"E2","A_d",1648.657,1.648657,"3HW","25"
"E2","B_f",2388.223,2.388223,"3HW","25"
"E2","A_d",3287.949,3.287949,"3HW","25"
"E2","B_f",1746.341,1.746341,"3HW","25"
"E2","A_d",3696.538,3.696538,"3HW","25"
"E2","B_f",1008.657,1.008657,"3HW","25"
"E2","A_d",4134.23,4.13423,"3HW","25"
"E2","B_f",742.864,0.742864,"3HW","25"
"E2","A_d",3555.368,3.555368,"3HW","25"
"E2","B_f",793.782,0.793782,"3HW","25"
"E2","A_d",1689.464,1.689464,"3HW","25"
"E2","B_f",1926.955,1.926955,"3HW","25"
"E2","A_d",3810.082,3.810082,"3HW","25"
"E2","B_f",1926.868,1.926868,"3HW","25"
"E2","A_d",2407.336,2.407336,"3HW","25"
"E2","B_f",2167.661,2.167661,"3HW","25"
"E2","A_d",4351.257,4.351257,"3HW","25"
"E2","B_f",1586.33,1.58633,"3HW","25"
"E2","A_d",3047.164,3.047164,"3HW","25"
"E2","B_f",3552.171,3.552171,"3HW","25"
"E2","A_d",3422.125,3.422125,"3HW","25"
"E2","B_f",1399.802,1.399802,"3HW","25"
"E2","A_d",3553.816,3.553816,"3HW","25"
"E2","B_f",1779.989,1.779989,"3HW","25"
"E2","A_d",3578.526,3.578526,"3HW","25"
"E2","B_f",2114.412,2.114412,"3HW","25"
"E2","A_d",3967.809,3.967809,"3HW","25"
"E2","B_f",2127.317,2.127317,"3HW","25"
"E2","A_d",4211.209,4.211209,"3HW","25"
"E2","B_f",1159.078,1.159078,"3HW","25"
"E2","A_d",1541.532,1.541532,"3HW","25"
"E2","B_f",1492.718,1.492718,"3HW","25"
"E2","A_d",4874.317,4.874317,"3HW","25"
"E2","B_f",2332.524,2.332524,"3HW","25"
"E2","A_d",1821.234,1.821234,"3HW","25"
"E2","B_f",1503.701,1.503701,"3HW","25"
"E2","A_d",2221.901,2.221901,"3HW","25"
"E2","B_f",1732.828,1.732828,"3HW","25"
"E2","A_d",1913.817,1.913817,"3HW","25"
"E2","B_f",795.754,0.795754,"3HW","25"
"E2","A_d",1342,1.342,"3HW","25"
"E2","B_f",4168.48,4.16848,"3HW","25"
"E2","A_d",3740.039,3.740039,"3HW","25"
"E2","B_f",985.986,0.985986,"3HW","25"
"E2","A_d",2607.789,2.607789,"3HW","25"
"E2","B_f",2059.625,2.059625,"3HW","25"
"E2","A_d",1845.452,1.845452,"3HW","25"
"E2","B_f",1942.864,1.942864,"3HW","25"
"E2","A_d",4407.045,4.407045,"3HW","25"
"E2","B_f",1482.484,1.482484,"3HW","25"
"E2","A_d",4588.805,4.588805,"3HW","25"
"E2","B_f",1470.772,1.470772,"3HW","25"
"E2","A_d",2934.695,2.934695,"3HW","25"
"E2","B_f",4985.381,4.985381,"3HW","25"
"E2","A_d",2075.342,2.075342,"3HW","25"
"E2","B_f",1097.468,1.097468,"3HW","25"
"E2","A_d",4720.927,4.720927,"3HW","25"
"E2","B_f",750.509,0.750509,"3HW","25"
"E2","A_d",3006.774,3.006774,"3HW","25"
"E2","B_f",4001.437,4.001437,"3HW","25"
"E2","A_d",1812.299,1.812299,"3HW","25"
"E2","B_f",1009.489,1.009489,"3HW","25"
"E2","A_d",2524.726,2.524726,"3HW","25"
"E2","B_f",916.316,0.916316,"3HW","25"
"E2","A_d",4300.463,4.300463,"3HW","25"
"E2","B_f",4020.859,4.020859,"3HW","25"
"E2","A_d",2900.722,2.900722,"3HW","25"
"E2","B_f",1623.435,1.623435,"3HW","25"
"E2","A_d",4082.287,4.082287,"3HW","25"
"E2","B_f",1437.985,1.437985,"3HW","25"
"E2","A_d",2113.166,2.113166,"3HW","25"
"E2","B_f",2345.087,2.345087,"3HW","25"
"E2","A_d",2989.92,2.98992,"3HW","25"
"E2","B_f",1957.3,1.9573,"3HW","25"
"E2","A_d",3487.493,3.487493,"3HW","25"
"E2","B_f",1657.552,1.657552,"3HW","25"
"E2","A_d",2408.532,2.408532,"3HW","25"
"E2","B_f",1909.565,1.909565,"3HW","25"
"E2","A_d",2275.123,2.275123,"3HW","25"
"E2","B_f",2541.866,2.541866,"3HW","25"
"E2","A_d",3409.398,3.409398,"3HW","25"
"E2","B_f",4316.277,4.316277,"3HW","25"
"E2","A_d",3697.506,3.697506,"3HW","25"
"E2","B_f",713.346,0.713346,"3HW","25"
"E2","A_d",3451.493,3.451493,"3HW","25"
"E2","B_f",4323.377,4.323377,"3HW","25"
"E2","A_d",1864.769,1.864769,"3HW","25"
"E2","B_f",1376.905,1.376905,"3HW","25"
"E2","A_d",3679.015,3.679015,"3HW","25"
"E2","B_f",1451.929,1.451929,"3HW","25"
"E2","A_d",3803.666,3.803666,"3HW","25"
"E2","B_f",1293.532,1.293532,"3HW","25"
"E2","A_d",3182.378,3.182378,"3HW","25"
"E2","B_f",2342.222,2.342222,"3HW","25"
"E2","A_d",1549.184,1.549184,"3HW","25"
"E2","B_f",888.972,0.888972,"3HW","25"
"E2","A_d",1902.527,1.902527,"3HW","25"
"E2","B_f",3916.33,3.91633,"3HW","25"
"E2","A_d",3653.98,3.65398,"3HW","25"
"E2","B_f",1260.042,1.260042,"3HW","25"
"E2","A_d",1096.885,1.096885,"3HW","25"
"E2","B_f",550.262,0.550262,"3HW","25"
"E2","A_d",2299.4,2.2994,"3HW","25"
"E2","B_f",1358.614,1.358614,"3HW","25"
"E2","A_d",1309.169,1.309169,"3HW","25"
"E2","B_f",1907.718,1.907718,"3HW","25"
"E2","A_d",3808.681,3.808681,"3HW","25"
"E2","B_f",1473.623,1.473623,"3HW","25"
"E2","A_d",4073.351,4.073351,"3HW","25"
"E2","B_f",1922.244,1.922244,"3HW","25"
"E2","A_d",2974.235,2.974235,"3HW","25"
"E2","B_f",3578.637,3.578637,"3HW","25"
"E2","A_d",3731.403,3.731403,"3HW","25"
"E2","B_f",860.63,0.86063,"3HW","25"
"E2","A_d",2432.851,2.432851,"3HW","25"
"E2","B_f",1478.969,1.478969,"3HW","25"
"E2","A_d",1744.776,1.744776,"3HW","25"
"E2","B_f",1562.441,1.562441,"3HW","25"
"E2","A_d",3561.278,3.561278,"3HW","25"
"E2","B_f",1355.273,1.355273,"3HW","25"
"E2","A_d",3540.568,3.540568,"3HW","25"
"E2","B_f",2684.278,2.684278,"3HW","25"
"E2","A_d",3662.144,3.662144,"3HW","25"
"E2","B_f",1341.784,1.341784,"3HW","25"
"E2","A_d",2585.817,2.585817,"3HW","25"
"E2","B_f",1473.927,1.473927,"3HW","25"
"E2","A_d",3762.881,3.762881,"3HW","25"
"E2","B_f",2126.817,2.126817,"3HW","25"
"E2","A_d",4130.316,4.130316,"3HW","25"
"E2","B_f",1458.698,1.458698,"3HW","25"
"E2","A_d",1594.065,1.594065,"3HW","25"
"E2","B_f",1927.681,1.927681,"3HW","25"
"E2","A_d",3815.623,3.815623,"3HW","25"
"E2","B_f",1816.959,1.816959,"3HW","25"
"E2","A_d",4118.814,4.118814,"3HW","25"
"E2","B_f",1652.378,1.652378,"3HW","25"
"E2","A_d",3375.064,3.375064,"3HW","25"
"E2","B_f",643.556,0.643556,"3HW","25"
"E2","A_d",5103.802,5.103802,"3HW","25"
"E2","B_f",1652.683,1.652683,"3HW","25"
"E2","A_d",3321.658,3.321658,"3HW","25"
"E2","B_f",1183.164,1.183164,"3HW","25"
"E2","A_d",3179.63,3.17963,"3HW","25"
"E2","B_f",1803.572,1.803572,"3HW","25"
"E2","A_d",4686.021,4.686021,"3HW","25"
"E2","B_f",1285.067,1.285067,"3HW","25"
"E2","A_d",1542.277,1.542277,"3HW","25"
"E2","B_f",873.539,0.873539,"3HW","25"
"E2","A_d",2452.059,2.452059,"3HW","25"
"E2","B_f",1898.896,1.898896,"3HW","25"
"E2","A_d",2917.636,2.917636,"3HW","25"
"E2","B_f",1091.023,1.091023,"3HW","25"
"E2","A_d",4217.395,4.217395,"3HW","25"
"E2","B_f",1691.113,1.691113,"3HW","25"
"E2","A_d",1764.012,1.764012,"3HW","25"
"E2","B_f",1036.3,1.0363,"3HW","25"
"E2","A_d",2241.813,2.241813,"3HW","25"
"E2","B_f",1611.289,1.611289,"3HW","25"
"E2","A_d",2528.629,2.528629,"3HW","25"
"E2","B_f",1682.519,1.682519,"3HW","25"
"E2","A_d",3892.228,3.892228,"3HW","25"
"E2","B_f",2058.646,2.058646,"3HW","25"
"E2","A_d",2113.083,2.113083,"3HW","25"
"E2","B_f",859.263,0.859263,"3HW","25"
"E2","A_d",3475.354,3.475354,"3HW","25"
"E2","B_f",1774.951,1.774951,"3HW","25"
"E2","A_d",3485.919,3.485919,"3HW","25"
"E2","B_f",1418.825,1.418825,"3HW","25"
"E2","A_d",3394.831,3.394831,"3HW","25"
"E2","B_f",653.567,0.653567,"3HW","25"
"E2","A_d",2748.596,2.748596,"3HW","25"
"E2","B_f",1808.654,1.808654,"3HW","25"
"E2","A_d",3489.865,3.489865,"3HW","25"
"E2","B_f",1410.636,1.410636,"3HW","25"
"E2","A_d",1664.45,1.66445,"3HW","25"
"E2","B_f",1600.1,1.6001,"3HW","25"
"E2","A_d",3343.928,3.343928,"3HW","25"
"E2","B_f",713.268,0.713268,"3HW","25"
"E2","A_d",1863.444,1.863444,"3HW","25"
"E2","B_f",2311.893,2.311893,"3HW","25"
"E2","A_d",2871.931,2.871931,"3HW","25"
"E2","B_f",1517.188,1.517188,"3HW","25"
"E2","A_d",4247.982,4.247982,"3HW","25"
"E2","B_f",3562.885,3.562885,"3HW","25"
"E2","A_d",1979.913,1.979913,"3HW","25"
"E2","B_f",778.044,0.778044,"3HW","25"
"E2","A_d",3390.103,3.390103,"3HW","25"
"E2","B_f",653.224,0.653224,"3HW","25"
"E2","A_d",4178.898,4.178898,"3HW","25"
"E2","B_f",1596.318,1.596318,"3HW","25"
"E2","A_d",3907.36,3.90736,"3HW","25"
"E2","B_f",1650.514,1.650514,"3HW","25"
"E2","A_d",1622.822,1.622822,"3HW","25"
"E2","B_f",1682.353,1.682353,"3HW","25"
"E2","A_d",3583.702,3.583702,"3HW","25"
"E2","B_f",1335.68,1.33568,"3HW","25"
"E2","A_d",2682.236,2.682236,"3HW","25"
"E2","B_f",2416.436,2.416436,"3HW","25"
"E2","A_d",3601.671,3.601671,"3HW","25"
"E2","B_f",1948.846,1.948846,"3HW","25"
"E2","A_d",3155.193,3.155193,"3HW","25"
"E2","B_f",1716.603,1.716603,"3HW","25"
"E2","A_d",4749.22,4.74922,"3HW","25"
"E2","B_f",1417.286,1.417286,"3HW","25"
"E2","A_d",2842.146,2.842146,"3HW","25"
"E2","B_f",1713.209,1.713209,"3HW","25"
"E2","A_d",2095.061,2.095061,"3HW","25"
"E2","B_f",638.054,0.638054,"3HW","25"
"E2","A_d",4385.199,4.385199,"3HW","25"
"E2","B_f",1796.545,1.796545,"3HW","25"
"E2","A_d",2124.234,2.124234,"3HW","25"
"E2","B_f",1707.613,1.707613,"3HW","25"
"E2","A_d",3472.69,3.47269,"3HW","25"
"E2","B_f",2027.527,2.027527,"3HW","25"
"E2","A_d",4215.439,4.215439,"3HW","25"
"E2","B_f",2441.872,2.441872,"3HW","25"
"E2","A_d",3702.68,3.70268,"3HW","25"
"E2","B_f",836.891,0.836891,"3HW","25"
"E2","A_d",3008.822,3.008822,"3HW","25"
"E2","B_f",3109.944,3.109944,"3HW","25"
"E2","A_d",2828.925,2.828925,"3HW","25"
"E2","B_f",1617.495,1.617495,"3HW","25"
"E2","A_d",3245.537,3.245537,"3HW","25"
"E2","B_f",1086.86,1.08686,"3HW","25"
"E2","A_d",3601.984,3.601984,"3HW","25"
"E2","B_f",1972.879,1.972879,"3HW","25"
"E2","A_d",2252.959,2.252959,"3HW","25"
"E2","B_f",2032.049,2.032049,"3HW","25"
"E2","A_d",4245.346,4.245346,"3HW","25"
"E2","B_f",2004.959,2.004959,"3HW","25"
"E2","A_d",2038.388,2.038388,"3HW","25"
"E2","B_f",1021.669,1.021669,"3HW","25"
"E2","A_d",2173.617,2.173617,"3HW","25"
"E2","B_f",1511.497,1.511497,"3HW","25"
"E2","A_d",1762.229,1.762229,"3HW","25"
"E2","B_f",1960.843,1.960843,"3HW","25"
"E2","A_d",1803.216,1.803216,"3HW","25"
"E2","B_f",1676.855,1.676855,"3HW","25"
"E2","A_d",4167.551,4.167551,"3HW","25"
"E2","B_f",710.752,0.710752,"3HW","25"
"E2","A_d",4086.87,4.08687,"3HW","25"
"E2","B_f",799.193,0.799193,"3HW","25"
"E2","A_d",1881.981,1.881981,"3HW","25"
"E2","B_f",605.653,0.605653,"3HW","25"
"E2","A_d",1959.572,1.959572,"3HW","25"
"E2","B_f",1093.022,1.093022,"3HW","25"
"E2","A_d",2492.924,2.492924,"3HW","25"
"E2","B_f",744.294,0.744294,"3HW","25"
"E2","A_d",2772.929,2.772929,"3HW","25"
"E2","B_f",1204.495,1.204495,"3HW","25"
"E2","A_d",4176.22,4.17622,"3HW","25"
"E2","B_f",676.872,0.676872,"3HW","25"
"E2","A_d",1752.986,1.752986,"3HW","25"
"E2","B_f",1654.713,1.654713,"3HW","25"
"E2","A_d",3477.825,3.477825,"3HW","25"
"E2","B_f",1020.572,1.020572,"3HW","25"
"E2","A_d",2953.859,2.953859,"3HW","25"
"E2","B_f",1698.247,1.698247,"3HW","25"
"E2","A_d",3465.472,3.465472,"3HW","25"
"E2","B_f",869.879,0.869879,"3HW","25"
"E2","A_d",7310.252,7.310252,"3HW","25"
"E2","B_f",1261.862,1.261862,"3HW","25"
"E2","A_d",3624.717,3.624717,"3HW","25"
"E2","B_f",1492.118,1.492118,"3HW","25"
"E2","A_d",1583.836,1.583836,"3HW","25"
"E2","B_f",564.619,0.564619,"3HW","25"
"E2","A_d",4603.13,4.60313,"3HW","25"
"E2","B_f",1055.299,1.055299,"3HW","25"
"E2","A_d",3416.771,3.416771,"3HW","25"
"E2","B_f",1564.445,1.564445,"3HW","25"
"E2","A_d",3337.333,3.337333,"3HW","25"
"E2","B_f",1424.258,1.424258,"3HW","25"
"E2","A_d",1640.83,1.64083,"3HW","25"
"E2","B_f",634.888,0.634888,"3HW","25"
"E2","A_d",3314.247,3.314247,"3HW","25"
"E2","B_f",1185.432,1.185432,"3HW","25"
"E2","A_d",3507.134,3.507134,"3HW","25"
"E2","B_f",1707.81,1.70781,"3HW","25"
"E2","A_d",2655.102,2.655102,"3HW","25"
"E2","B_f",1186.14,1.18614,"3HW","25"
"E2","A_d",1854.357,1.854357,"3HW","25"
"E2","B_f",1218.906,1.218906,"3HW","25"
"E2","A_d",1734.88,1.73488,"3HW","25"
"E2","B_f",826.324,0.826324,"3HW","25"
"E2","A_d",1606.314,1.606314,"3HW","25"
"E2","B_f",4626.11,4.62611,"3HW","25"
"E2","A_d",2253.944,2.253944,"3HW","25"
"E2","B_f",723.783,0.723783,"3HW","25"
"E2","A_d",3146.739,3.146739,"3HW","25"
"E2","B_f",2802.802,2.802802,"3HW","25"
"E2","A_d",2886.561,2.886561,"3HW","25"
"E2","B_f",609.705,0.609705,"3HW","25"
"E2","A_d",2610.574,2.610574,"3HW","25"
"E2","B_f",786.415,0.786415,"3HW","25"
"E2","A_d",3785.145,3.785145,"3HW","25"
"E2","B_f",2462.232,2.462232,"3HW","25"
"E2","A_d",2232.973,2.232973,"3HW","25"
"E2","B_f",867.947,0.867947,"3HW","25"
"E2","A_d",3093.822,3.093822,"3HW","25"
"E2","B_f",1101.388,1.101388,"3HW","25"
"E2","A_d",2608.402,2.608402,"3HW","25"
"E2","B_f",856.523,0.856523,"3HW","25"
"E2","A_d",2999.261,2.999261,"3HW","25"
"E2","B_f",516.69,0.51669,"3HW","25"
"E2","A_d",2628.381,2.628381,"3HW","25"
"E2","B_f",1346.157,1.346157,"3HW","25"
"E2","A_d",1891.184,1.891184,"3HW","25"
"E2","B_f",965.972,0.965972,"3HW","25"
"E2","A_d",2234.115,2.234115,"3HW","25"
"E2","B_f",1463.333,1.463333,"3HW","25"
"E2","A_d",2271.389,2.271389,"3HW","25"
"E2","B_f",1485.765,1.485765,"3HW","25"
"E2","A_d",3737.259,3.737259,"3HW","25"
"E2","B_f",761.76,0.76176,"3HW","25"
"E2","A_d",4681.136,4.681136,"3HW","25"
"E2","B_f",4975.852,4.975852,"3HW","25"
"E2","A_d",2346.892,2.346892,"3HW","25"
"E2","B_f",1028.221,1.028221,"3HW","25"
"E2","A_d",2648.139,2.648139,"3HW","25"
"E2","B_f",1632.511,1.632511,"3HW","25"
"E2","A_d",4285.034,4.285034,"3HW","25"
"E2","B_f",984.168,0.984168,"3HW","25"
"E2","A_d",2304.732,2.304732,"3HW","25"
"E2","B_f",1126.46,1.12646,"3HW","25"
"E2","A_d",1785.057,1.785057,"3HW","25"
"E2","B_f",1389.892,1.389892,"3HW","25"
"E2","A_d",2629.858,2.629858,"3HW","25"
"E2","B_f",6202.921,6.202921,"3HW","25"
"E2","A_d",2463.297,2.463297,"3HW","25"
"E2","B_f",4909.405,4.909405,"3HW","25"
"E2","A_d",2777.678,2.777678,"3HW","25"
"E2","B_f",1460.692,1.460692,"3HW","25"
"E2","A_d",2299.129,2.299129,"3HW","25"
"E2","B_f",1749.511,1.749511,"3HW","25"
"E2","A_d",3864.587,3.864587,"3HW","25"
"E2","B_f",2068.735,2.068735,"3HW","25"
"E2","A_d",3420.45,3.42045,"3HW","25"
"E2","B_f",2434.251,2.434251,"3HW","25"
"E2","A_d",1608.651,1.608651,"3HW","25"
"E2","B_f",3543.684,3.543684,"3HW","25"
"E2","A_d",1962.177,1.962177,"3HW","25"
"E2","B_f",1010.598,1.010598,"3HW","25"
"E2","A_d",1662.368,1.662368,"3HW","25"
"E2","B_f",1549.889,1.549889,"3HW","25"
"E2","A_d",3810.365,3.810365,"3HW","25"
"E2","B_f",770.599,0.770599,"3HW","25"
"E2","A_d",2655.118,2.655118,"3HW","25"
"E2","B_f",682.554,0.682554,"3HW","25"
"E2","A_d",2516.19,2.51619,"3HW","25"
"E2","B_f",1449.46,1.44946,"3HW","25"
"E2","A_d",4613.832,4.613832,"3HW","25"
"E2","B_f",741.582,0.741582,"3HW","25"
"E2","A_d",2253.764,2.253764,"3HW","25"
"E2","B_f",778.403,0.778403,"3HW","25"
"E2","A_d",3027.63,3.02763,"3HW","25"
"E2","B_f",943.283,0.943283,"3HW","25"
"E2","A_d",1548.938,1.548938,"3HW","25"
"E2","B_f",1081.077,1.081077,"3HW","25"
"E2","A_d",2687.089,2.687089,"3HW","25"
"E2","B_f",869.686,0.869686,"3HW","25"
"E2","A_d",2177.152,2.177152,"3HW","25"
"E2","B_f",1066.483,1.066483,"3HW","25"
"E2","A_d",2169.901,2.169901,"3HW","25"
"E2","B_f",1674.985,1.674985,"3HW","25"
"E2","A_d",2446.597,2.446597,"3HW","25"
"E2","B_f",1254.745,1.254745,"3HW","25"
"E2","A_d",2669.529,2.669529,"3HW","25"
"E2","B_f",1395.036,1.395036,"3HW","25"
"E2","A_d",3335.219,3.335219,"3HW","25"
"E2","B_f",2913.345,2.913345,"3HW","25"
"E2","A_d",2400.908,2.400908,"3HW","25"
"E2","B_f",1257.419,1.257419,"3HW","25"
"E2","A_d",2687.622,2.687622,"3HW","25"
"E2","B_f",2017.703,2.017703,"3HW","25"
"E2","A_d",2571.825,2.571825,"3HW","25"
"E2","B_f",956.891,0.956891,"3HW","25"
"E2","A_d",3582.349,3.582349,"3HW","25"
"E2","B_f",2130.813,2.130813,"3HW","25"
"E2","A_d",2176.678,2.176678,"3HW","25"
"E2","B_f",1478.212,1.478212,"3HW","25"
"E2","A_d",2913.968,2.913968,"3HW","25"
"E2","B_f",1472.484,1.472484,"3HW","25"
"E2","A_d",1291.443,1.291443,"3HW","25"
"E2","B_f",1745.443,1.745443,"3HW","25"
"E2","A_d",4340.054,4.340054,"3HW","25"
"E2","B_f",1782.879,1.782879,"3HW","25"
"E2","A_d",2280.304,2.280304,"3HW","25"
"E2","B_f",1803.013,1.803013,"3HW","25"
"E2","A_d",4416.646,4.416646,"3HW","25"
"E2","B_f",2787.845,2.787845,"3HW","25"
"E2","A_d",2785.781,2.785781,"3HW","25"
"E2","B_f",1158.063,1.158063,"3HW","25"
"E2","A_d",1950.958,1.950958,"3HW","25"
"E2","B_f",927.487,0.927487,"3HW","25"
"E2","A_d",1469.31,1.46931,"3HW","25"
"E2","B_f",1107.469,1.107469,"3HW","25"
"E2","A_d",2782.648,2.782648,"3HW","25"
"E2","B_f",725.174,0.725174,"3HW","25"
"E2","A_d",3437.117,3.437117,"3HW","25"
"E2","B_f",1424.376,1.424376,"3HW","25"
"E2","A_d",6491.727,6.491727,"3HW","25"
"E2","B_f",4769.046,4.769046,"3HW","25"
"E2","A_d",2712.123,2.712123,"3HW","25"
"E2","B_f",1266.51,1.26651,"3HW","25"
"E2","A_d",3788.816,3.788816,"3HW","25"
"E2","B_f",1179.279,1.179279,"3HW","25"
"E2","A_d",1904.093,1.904093,"3HW","25"
"E2","B_f",2184.969,2.184969,"3HW","25"
"E2","A_d",4116.938,4.116938,"3HW","25"
"E2","B_f",1907.718,1.907718,"3HW","25"
"E2","A_d",2241.147,2.241147,"3HW","25"
"E2","B_f",1665.132,1.665132,"3HW","25"
"E2","A_d",2904.553,2.904553,"3HW","25"
"E2","B_f",1525.172,1.525172,"3HW","25"
"E2","A_d",3923.725,3.923725,"3HW","25"
"E2","B_f",2318.927,2.318927,"3HW","25"
"E2","A_d",3041.428,3.041428,"3HW","25"
"E2","B_f",1301.813,1.301813,"3HW","25"
"E2","A_d",2175.845,2.175845,"3HW","25"
"E2","B_f",1448.997,1.448997,"3HW","25"
"E2","A_d",2106.366,2.106366,"3HW","25"
"E2","B_f",1430.336,1.430336,"3HW","25"
"E2","A_d",2730.084,2.730084,"3HW","25"
"E2","B_f",1709.906,1.709906,"3HW","25"
"E2","A_d",3809.938,3.809938,"3HW","25"
"E2","B_f",1110.9,1.1109,"3HW","25"
"E2","A_d",3837.584,3.837584,"3HW","25"
"E2","B_f",826.324,0.826324,"3HW","25"
"E2","A_d",3229.243,3.229243,"3HW","25"
"E2","B_f",1840.95,1.84095,"3HW","25"
"E2","A_d",1446.569,1.446569,"3HW","25"
"E2","B_f",5251.795,5.251795,"3HW","25"
"E2","A_d",3244.891,3.244891,"3HW","25"
"E2","B_f",894.307,0.894307,"3HW","25"
"E2","A_d",1576.505,1.576505,"3HW","25"
"E2","B_f",2142.966,2.142966,"3HW","25"
"E2","A_d",1562.714,1.562714,"3HW","25"
"E2","B_f",1671.037,1.671037,"3HW","25"
"E2","A_d",3591.518,3.591518,"3HW","25"
"E2","B_f",768.344,0.768344,"3HW","25"
"E2","A_d",2574.58,2.57458,"3HW","25"
"E2","B_f",1234.419,1.234419,"3HW","25"
"E2","A_d",4318.612,4.318612,"3HW","25"
"E2","B_f",2982.359,2.982359,"3HW","25"
"E2","A_d",3046.828,3.046828,"3HW","25"
"E2","B_f",2373.625,2.373625,"3HW","25"
"E2","A_d",2136.693,2.136693,"3HW","25"
"E2","B_f",3079.58,3.07958,"3HW","25"
"E2","A_d",2541.273,2.541273,"3HW","25"
"E2","B_f",3807.933,3.807933,"3HW","25"
"E2","A_d",3226.082,3.226082,"3HW","25"
"E2","B_f",1777.944,1.777944,"3HW","25"
"E2","A_d",3576.773,3.576773,"3HW","25"
"E2","B_f",1348.317,1.348317,"3HW","25"
"E2","A_d",2925.921,2.925921,"3HW","25"
"E2","B_f",1115.074,1.115074,"3HW","25"
"E2","A_d",3531.732,3.531732,"3HW","25"
"E2","B_f",1570.872,1.570872,"3HW","25"
"E2","A_d",3080.972,3.080972,"3HW","25"
"E2","B_f",1958.901,1.958901,"3HW","25"
"E2","A_d",2633.969,2.633969,"3HW","25"
"E2","B_f",1055.988,1.055988,"3HW","25"
"E2","A_d",1780.977,1.780977,"3HW","25"
"E2","B_f",4385.509,4.385509,"3HW","25"
"E2","A_d",1489.04,1.48904,"3HW","25"
"E2","B_f",2162.931,2.162931,"3HW","25"
"E2","A_d",2775.177,2.775177,"3HW","25"
"E2","B_f",1942.23,1.94223,"3HW","25"
"E2","A_d",2373.385,2.373385,"3HW","25"
"E2","B_f",1311.664,1.311664,"3HW","25"
"E2","A_d",3724.806,3.724806,"3HW","25"
"E2","B_f",3591.096,3.591096,"3HW","25"
"E2","A_d",4043.688,4.043688,"3HW","25"
"E2","B_f",1095.886,1.095886,"3HW","25"
"E2","A_d",2064.071,2.064071,"3HW","25"
"E2","B_f",1216.01,1.21601,"3HW","25"
"E2","A_d",2232.152,2.232152,"3HW","25"
"E2","B_f",2481.455,2.481455,"3HW","25"
"E2","A_d",3219.291,3.219291,"3HW","25"
"E2","B_f",2229.771,2.229771,"3HW","25"
"E2","A_d",1762.812,1.762812,"3HW","25"
"E2","B_f",2392.227,2.392227,"3HW","25"
"E2","A_d",3326.008,3.326008,"3HW","25"
"E2","B_f",4750.279,4.750279,"3HW","25"
"E2","A_d",2153.806,2.153806,"3HW","25"
"E2","B_f",628.064,0.628064,"3HW","25"
"E2","A_d",3345.297,3.345297,"3HW","25"
"E2","B_f",1026.751,1.026751,"3HW","25"
"E2","A_d",3243.924,3.243924,"3HW","25"
"E2","B_f",1273.342,1.273342,"3HW","25"
"E2","A_d",3915.144,3.915144,"3HW","25"
"E2","B_f",731.322,0.731322,"3HW","25"
"E2","A_d",2908.023,2.908023,"3HW","25"
"E2","B_f",1856.933,1.856933,"3HW","25"
"E2","A_d",2315.197,2.315197,"3HW","25"
"E2","B_f",425.311,0.425311,"3HW","25"
"E2","A_d",2584.752,2.584752,"3HW","25"
"E2","B_f",2155.05,2.15505,"3HW","25"
"E2","A_d",4704.211,4.704211,"3HW","25"
"E2","B_f",1408.571,1.408571,"3HW","25"
"E2","A_d",3098.834,3.098834,"3HW","25"
"E2","B_f",825.308,0.825308,"3HW","25"
"E2","A_d",1986.132,1.986132,"3HW","25"
"E2","B_f",936.853,0.936853,"3HW","25"
"E2","A_d",3561.004,3.561004,"3HW","25"
"E2","B_f",4259.551,4.259551,"3HW","25"
"E2","A_d",2192.965,2.192965,"3HW","25"
"E2","B_f",741.582,0.741582,"3HW","25"
"E2","A_d",2614.159,2.614159,"3HW","25"
"E2","B_f",1537.744,1.537744,"3HW","25"
"E2","A_d",3741.139,3.741139,"3HW","25"
